OBJECTID,YEAR_PM25_train_pnt,X,Y,ymean_2019_AOD47,ymean_2019_nNDVI,ymean_2019_TMP,ymean_2019_SPFH,ymean_2019_WIND,ymean_2019_HGT,ymean_2019_PM25
17,17,-112.488724218604148,48.921688926096692,0.2311094,0.2080565,3.1971118,0.0041891,4.8042989,1277.7968750,5.6955490
18,18,-111.865517990246246,48.921688926096692,0.2377529,0.1873870,4.1962214,0.0042708,4.5052457,1077.7382812,5.9291501
19,19,-111.242311761888288,48.921688926096692,0.1989587,0.2157304,4.3519607,0.0043127,4.3476944,1078.8515625,6.2008085
20,20,-110.619105533530387,48.921688926096692,0.2343483,0.2334044,4.1237774,0.0042048,4.4116354,954.3437500,7.0525322
21,21,-109.995899305172486,48.921688926096692,0.2196149,0.2334044,4.3973579,0.0042344,4.1530995,849.8125000,7.2242942
22,22,-109.372693076814585,48.921688926096692,0.2107170,0.2456217,3.4819531,0.0043662,3.6822519,849.0273438,7.4714174
23,23,-108.749486848456684,48.921688926096692,0.2107288,0.2528522,3.4768558,0.0044326,4.3617878,953.6445312,7.2743497
24,24,-108.126280620098782,48.921688926096692,0.2199798,0.2764087,3.4693151,0.0043968,4.2781935,872.8281250,7.2634821
25,25,-107.503074391740881,48.921688926096692,0.2107437,0.2444696,3.0680494,0.0043385,4.0162606,813.3671875,7.1661124
26,26,-106.879868163382980,48.921688926096692,0.2254229,0.2444696,2.6088016,0.0043097,3.9596584,862.3203125,6.5377645
27,27,-106.256661935025022,48.921688926096692,0.2260657,0.2479870,2.4299252,0.0043558,4.1354551,896.8945312,6.0140567
28,28,-105.633455706667121,48.921688926096692,0.2409507,0.2625652,2.7429023,0.0043725,3.9441659,797.7656250,5.8380384
29,29,-105.010249478309220,48.921688926096692,0.2163094,0.2667348,3.0598710,0.0044792,4.5569739,763.2968750,5.6237345
30,30,-104.387043249951148,48.921688926096692,0.2201507,0.2667348,3.3523035,0.0045795,4.3423576,698.6953125,5.4674792
31,31,-103.763837021593247,48.921688926096692,0.2195055,0.2723565,3.1708171,0.0047407,4.3004718,661.1171875,5.3657966
32,32,-103.140630793235459,48.921688926096692,0.2241038,0.2895913,2.9469841,0.0048751,4.4418297,644.6367188,5.3553133
33,33,-102.517424564877444,48.921688926096692,0.2492491,0.2837174,2.7371624,0.0048921,4.5204396,626.5234375,5.2925115
34,34,-101.894218336519543,48.921688926096692,0.2290197,0.2837174,2.6036630,0.0048784,4.1447706,566.3085938,5.1936321
35,35,-101.271012108161642,48.921688926096692,0.2446431,0.3015609,2.7642808,0.0048573,3.7114041,455.1367188,5.1626806
36,36,-100.647805879803741,48.921688926096692,0.2428512,0.2918043,2.3386598,0.0046997,3.8447363,531.5781250,5.0985761
37,37,-100.024599651445840,48.921688926096692,0.2565747,0.2829435,1.7098719,0.0045941,4.1189013,627.9179688,5.0300698
38,38,-99.401393423087939,48.921688926096692,0.2656638,0.2490565,1.9044094,0.0047587,4.7405715,534.8085938,5.0092978
39,39,-98.778187194730037,48.921688926096692,0.2961121,0.2490565,2.0287638,0.0048610,4.8046675,467.3867188,5.0813503
40,40,-98.154980966372079,48.921688926096692,0.2837670,0.2802783,2.7459962,0.0047536,4.4775934,373.1562500,5.2923689
